Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,Protocol,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
110,4614829,227,434,93362.48,194738.09,1247.69,682.98,35461.78,181.88,2,18,2,3,6,1125.82,18724,35797,4168.3,79091.76,BENIGN
25,3299270,372,50,386375.03,117448.38,92.74,751.17,29099.13,451.53,2,2,2,1,17,179.73,41992,21703,1145.05,95845.12,BENIGN
3389,854418,117,253,430538.07,450444.37,715.34,1476.91,26923.79,4070.13,8,21,5,4,6,1367.45,12411,62476,4809.11,70406.1,Bot
110,2886413,276,496,391385.1,19988.02,363.25,627.75,61512.68,4373.34,15,6,4,0,17,1348.03,44175,9491,3374.48,79361.03,DoS
8080,4822072,413,396,108153.16,249894.3,179.51,603.66,34818.12,2108.19,13,22,2,2,6,1364.53,47100,20747,3386.65,19075.96,Brute Force
445,1980327,26,201,6388.06,239155.06,421.91,964.9,12054.47,273.86,2,12,4,3,6,151.06,30537,53893,552.66,99104.51,BENIGN
3306,317365,252,47,78447.5,39950.41,939.31,1343.54,76686.02,4808.92,13,23,2,1,17,1172.0,25536,23749,1338.17,85177.53,Bot
3306,3948623,277,150,409453.34,130945.15,601.46,1254.78,7673.74,336.28,0,26,2,10,6,380.99,33718,58169,441.58,63449.8,BENIGN
21,1277903,287,372,450731.38,34730.49,442.36,598.09,39936.2,3620.04,10,5,0,4,6,271.68,8680,52625,2496.0,2085.24,Bot
22,551665,432,331,423519.59,144084.81,985.68,286.29,57898.26,490.83,1,10,1,2,17,503.8,45894,47667,3377.1,50590.13,BENIGN
110,567821,171,10,366831.28,376409.52,948.85,35.64,25098.36,3885.49,19,5,1,1,17,558.74,14793,41180,3675.16,67566.96,PortScan
8080,1299754,161,155,465882.26,379467.23,275.92,835.39,99697.09,283.73,1,24,2,10,17,570.92,19651,10455,4308.81,34185.33,BENIGN
80,2307076,286,419,492002.58,87991.75,1484.13,408.17,76268.41,35.93,0,30,3,0,6,1083.16,49890,31946,698.35,85592.86,BENIGN
8080,2640594,194,60,289560.81,361084.96,634.86,538.82,65798.84,333.69,2,23,1,8,6,952.67,34848,4565,4827.02,76696.04,BENIGN
110,2901728,235,75,189236.07,126626.62,1449.2,992.04,23231.27,2113.84,14,22,3,9,6,589.48,21225,8740,2960.14,3586.63,Bot
135,1883152,240,275,312672.5,427521.52,747.22,6.77,60740.06,3196.31,16,5,2,8,17,287.74,30831,52918,1263.68,73014.0,Bot
123,1233900,399,110,142451.86,479481.12,1169.57,527.75,70288.91,394.44,3,29,1,2,17,568.63,30603,45505,2857.56,38703.26,BENIGN
139,2309311,326,353,239328.97,477813.87,1479.18,1110.35,415.47,418.35,2,9,5,8,6,470.84,5949,35875,4603.98,17066.38,BENIGN
445,1471192,302,441,152289.12,17042.55,858.44,1015.54,95333.86,435.83,1,30,5,8,17,321.36,61682,51918,3831.24,45470.93,BENIGN
139,3108432,390,211,404804.33,130410.92,1478.69,130.79,31379.0,494.0,3,30,0,7,6,1115.09,22618,33454,467.97,5915.36,BENIGN
21,3697702,137,216,413852.07,59263.21,69.19,173.24,33735.58,4650.47,6,18,1,1,17,1329.4,53147,13409,2704.38,27284.44,Bot
123,3078132,383,196,460177.93,419619.9,246.33,174.18,20256.45,78.73,2,21,3,4,6,1070.8,20857,25902,2671.72,35840.47,BENIGN
80,4350723,201,327,355834.5,110459.77,100.33,305.63,46234.06,491.67,2,27,5,3,17,1138.87,46158,61578,1442.62,51522.09,BENIGN
1433,2733669,302,179,48077.69,405190.81,1404.15,1001.26,89269.81,4726.41,12,27,5,5,6,828.01,61178,54385,1359.88,59392.4,PortScan
1433,396306,286,55,453634.99,232665.25,1171.69,1420.88,58346.33,66.38,0,19,3,4,6,1250.66,42506,57614,1853.4,63351.14,BENIGN
53,4792510,230,163,451277.75,475009.68,955.06,1052.28,91204.71,284.94,0,4,4,1,6,1024.12,56381,36527,330.79,44485.16,BENIGN
25,3375628,49,400,185970.6,353430.31,456.31,415.74,98266.68,4101.71,5,3,2,6,6,1248.73,27665,48681,3322.16,47532.47,Brute Force
123,4758776,155,404,40351.06,108321.29,828.89,921.24,13431.33,78.42,2,8,3,0,17,526.19,39769,59978,4518.73,8835.94,BENIGN
8080,3606041,37,292,174682.84,410042.4,1217.4,1275.57,19108.25,122.85,2,30,2,10,17,452.41,39605,32292,4105.95,82559.93,BENIGN
1433,1090120,121,12,434292.55,189070.83,461.69,1002.59,12580.12,4648.86,7,29,0,2,6,1148.92,25420,34519,4886.94,25543.66,PortScan
22,2704540,6,157,377019.11,434055.56,1212.57,171.61,95821.32,4294.08,15,20,3,9,17,1433.95,46450,8369,4041.35,14444.66,Bot
139,4752975,368,470,397379.36,69558.77,787.64,231.47,28005.25,410.61,2,15,1,7,6,1177.3,35819,40139,4709.45,640.41,BENIGN
110,4668356,245,6,392243.66,101097.8,353.12,243.64,16478.47,89.55,0,12,0,4,17,888.17,54357,3025,277.35,73859.34,BENIGN
139,2484261,246,174,163342.35,378049.59,1017.55,241.31,61763.96,394.0,0,5,5,8,17,1434.82,40045,65385,4732.72,45787.4,BENIGN
22,1936308,429,123,206118.16,17757.48,934.43,1283.04,47915.19,374.97,2,7,1,5,17,896.6,13966,45083,2370.46,21161.63,BENIGN
110,807955,297,80,392518.5,304132.04,868.14,37.57,56285.46,112.78,3,30,4,5,17,708.29,11801,62848,3759.52,56649.45,BENIGN
123,3990301,25,208,476311.94,194434.98,1312.82,1459.82,60197.74,4890.17,7,5,3,3,17,1181.37,13309,63567,2778.14,29180.5,Bot
22,3869476,163,73,356151.58,97304.21,323.24,91.7,66811.79,101.14,0,4,2,0,17,1074.28,22469,54031,2070.14,90538.29,BENIGN
80,4311440,354,347,158118.34,57031.68,1495.13,732.84,49072.26,2633.39,18,15,4,5,17,313.62,39453,19138,3230.54,59299.28,Web Attack
25,3188200,221,61,195391.9,405876.23,1019.84,311.58,98365.02,423.83,1,14,3,1,17,1237.35,14613,53411,930.22,97951.78,BENIGN
3389,1659318,342,93,65245.78,472485.71,123.89,1167.08,17571.5,295.03,3,17,3,10,17,247.98,49171,8386,1786.72,55426.11,BENIGN
443,3156679,32,436,342284.53,266803.83,821.13,497.55,99306.39,304.49,2,27,0,7,17,1044.52,53921,62556,2439.13,74665.55,BENIGN
80,150188,4,175,362909.64,420739.62,1446.75,334.11,49302.9,79.05,0,17,4,6,17,1268.01,47622,18385,4330.78,81850.68,BENIGN
21,4955656,301,260,199015.77,151429.42,723.57,1188.26,48236.99,254.66,2,30,5,4,17,122.26,52621,33653,4941.15,25088.8,BENIGN
22,4108526,272,383,15053.22,304483.28,370.89,306.2,85544.22,153.72,0,5,1,9,6,1157.99,56774,52487,1847.08,45283.26,BENIGN
139,4328232,443,363,151346.78,241801.59,952.64,272.7,51550.4,470.59,2,1,1,5,17,1210.56,48184,3379,2621.15,51464.05,BENIGN
443,4274359,151,50,26006.99,377629.65,1012.77,936.31,12179.04,459.48,0,8,5,3,6,439.61,53772,3472,4277.3,30179.91,BENIGN
123,1478749,487,184,17558.32,425680.86,78.0,1.33,57356.71,3642.34,9,3,3,5,6,544.77,33162,9938,25.59,64506.16,PortScan
8080,1736082,176,251,342617.19,442263.72,310.02,886.56,62857.15,2283.11,18,3,5,2,17,1224.95,42797,37994,468.13,79938.77,Web Attack
53,1323828,202,93,129238.9,26211.27,191.81,403.54,55935.04,3348.81,12,24,0,2,6,1017.73,3298,44176,232.87,53493.3,DoS
139,4401708,155,14,479898.52,9306.01,221.68,130.31,47022.71,246.23,0,16,4,4,6,813.84,60247,34451,1064.5,13703.23,BENIGN
80,4831713,497,71,322908.55,460629.36,1195.12,875.29,13167.93,350.92,2,8,5,6,17,422.19,8751,44418,2526.58,69913.55,BENIGN
8080,3346960,248,256,316723.17,293267.15,265.78,685.63,30422.58,285.16,1,15,5,5,17,1463.06,59820,20291,4601.69,50748.9,BENIGN
3389,4734302,60,307,101071.46,241511.45,1184.23,1398.67,81408.75,4685.41,5,0,0,5,6,265.24,46177,35433,3858.49,74376.28,Brute Force
25,3117672,184,328,281648.93,429258.23,1092.83,1275.57,85579.49,1245.83,5,15,3,1,17,269.12,47837,23637,3676.88,83357.71,Bot
21,2139006,185,254,392933.44,397393.35,824.89,1111.67,76084.89,349.36,2,28,3,9,6,380.79,42464,42442,1539.0,27671.25,BENIGN
135,806422,289,473,143988.19,355381.36,467.42,657.33,33961.34,4361.46,13,6,0,1,17,1123.76,24626,40673,3515.56,17113.33,PortScan
22,473726,362,265,55852.48,125103.27,905.31,666.11,85256.59,4824.81,5,15,5,4,6,351.1,15595,55889,2141.08,8947.54,Brute Force
3389,2185817,370,422,415499.02,322021.7,49.56,1373.14,33638.21,404.28,3,2,3,7,6,297.31,55825,61281,683.84,27728.35,BENIGN
8080,907578,86,94,73338.29,368810.81,558.67,1206.55,64965.05,497.04,0,25,4,10,17,925.54,24550,40077,272.14,58738.65,BENIGN
8080,3562346,279,399,17843.83,485820.48,1238.33,211.04,68315.78,4544.86,20,11,2,9,6,1275.41,47000,16999,1620.1,13052.25,Web Attack
1433,1556347,85,13,309844.86,479448.63,335.93,33.91,65865.35,400.64,1,24,0,10,17,1436.78,39838,32340,3945.01,7458.56,BENIGN
80,1796732,23,274,69482.08,451831.34,261.26,628.34,77366.55,362.15,1,25,1,10,17,705.83,8265,4627,3434.74,18858.71,BENIGN
25,187603,269,293,458246.3,387567.22,1082.99,1128.89,95646.32,193.9,1,28,2,9,6,523.35,47222,46902,1799.65,92918.37,BENIGN
22,3662615,209,26,466502.36,323055.03,1475.12,235.38,964.36,91.8,2,0,0,1,17,1003.94,5804,54366,1689.41,39178.44,BENIGN
25,1863316,451,151,196191.61,374230.36,233.62,505.67,71012.96,75.8,1,16,2,4,6,530.25,38963,41015,1837.36,74728.42,BENIGN
3306,177984,434,353,283882.06,249853.23,46.15,949.36,48006.48,50.78,3,10,4,0,6,910.59,39263,63547,1026.36,11695.5,BENIGN
3306,4045573,271,184,347794.99,83887.97,876.53,177.75,89434.98,2416.17,17,11,2,10,6,1015.28,35860,7833,3437.59,29272.03,Bot
135,4221956,164,414,1257.46,417910.07,1429.59,1229.46,1820.94,296.64,3,29,5,0,6,656.78,40994,34989,3414.67,20628.97,BENIGN
3389,1285155,105,24,133297.05,418493.61,1056.23,1403.88,41649.02,1033.19,14,17,0,7,17,599.8,51045,26474,1034.94,6013.89,Web Attack
445,2158325,140,278,123073.02,2463.01,1439.49,45.84,36228.67,3642.16,20,20,3,3,17,442.92,65241,13455,3081.89,33573.88,DoS
53,1979507,385,313,239674.89,105911.37,149.33,1273.12,42754.5,123.16,2,29,1,10,6,49.55,63357,22940,4968.04,97158.21,BENIGN
8080,4935517,387,169,397864.96,349145.7,949.63,744.3,38379.46,74.25,1,22,5,6,17,144.36,38619,3732,4439.46,42039.22,BENIGN
21,286728,256,468,251055.62,29211.81,1496.03,537.59,33977.94,120.61,0,0,3,3,6,646.38,56115,8546,3036.76,68535.85,BENIGN
445,2797388,385,406,16287.74,76211.19,518.66,66.11,20066.37,478.06,1,14,4,8,6,233.39,17875,55388,4313.86,29875.87,BENIGN
8080,4882917,449,378,345811.1,115386.79,246.66,180.27,56261.18,1708.42,20,7,1,6,6,204.39,15845,32911,2004.39,73611.8,Brute Force
445,609203,285,15,346774.67,403854.67,579.13,378.78,51567.15,103.19,0,21,4,5,6,1249.32,57599,63527,4905.82,93510.99,BENIGN
8080,2619083,145,225,313476.7,322794.83,430.86,1309.79,97292.9,347.81,1,28,2,2,17,586.23,38871,39742,4363.05,48967.0,BENIGN
21,2394549,25,79,105288.67,18844.31,818.63,983.19,7426.46,4897.47,8,29,3,3,6,1203.63,7849,52674,527.22,47018.26,Brute Force
445,1227921,168,194,375331.04,384076.33,1290.58,795.23,70812.51,4418.25,8,8,2,3,17,746.87,54666,26035,4270.39,5473.65,Brute Force
21,1918393,462,79,310269.53,468073.03,992.4,882.99,79120.68,1056.81,11,9,0,3,6,303.8,39302,12297,1630.24,2917.76,Bot
123,3290753,447,334,431307.92,464573.83,358.85,1277.59,6531.91,468.32,0,15,2,2,17,352.47,34509,4182,2173.06,2774.93,BENIGN
3306,667527,413,274,124249.53,128939.83,807.98,1313.69,35499.38,33.93,1,0,4,2,6,1488.43,30244,9148,4124.58,91200.21,BENIGN
445,243892,316,278,328801.64,128499.79,981.23,1.89,34276.66,398.63,0,7,5,10,17,790.97,60388,57912,1030.61,25914.11,BENIGN
135,3891773,420,389,103616.67,401957.31,1066.38,1129.29,63262.96,4675.9,19,25,4,10,17,1162.38,5008,51846,782.04,16148.54,Bot
139,2616284,73,390,229806.46,184948.51,1458.09,1131.13,86086.68,4355.11,12,20,5,0,17,593.12,31569,14535,3916.95,29672.96,Web Attack
80,24964,379,414,392408.56,103587.45,162.33,1184.69,56349.87,288.95,2,16,4,2,6,294.18,13158,5947,1831.6,23416.41,BENIGN
8080,4684913,403,90,3480.88,243966.8,806.72,1158.83,29578.31,4392.49,20,17,1,2,17,923.4,34504,31681,1661.53,83168.03,PortScan
8080,3312964,239,37,265812.44,347543.56,1086.87,683.68,58646.66,4161.15,13,2,1,9,17,1065.63,54875,56122,2850.07,84969.86,PortScan
443,4095711,44,124,282304.46,1065.49,380.42,272.27,78179.69,288.28,2,23,3,4,17,1025.06,6668,45306,4583.33,52440.25,BENIGN
80,3989131,369,169,382912.86,406887.15,494.76,343.78,41732.69,429.53,3,24,3,0,6,351.35,42667,59703,3034.53,47091.87,BENIGN
1433,3572983,204,293,152629.09,77293.72,24.59,2.04,27884.92,479.29,0,1,5,7,17,1130.07,21370,22490,1778.8,52711.47,BENIGN
139,2713081,125,428,417110.65,158895.88,461.7,971.12,61943.57,1762.82,19,5,2,8,6,782.66,31763,53045,4126.35,76945.88,Brute Force
139,1010857,252,360,474148.83,105834.53,807.28,923.01,16480.03,4606.44,16,6,4,2,6,1105.15,48587,14645,2077.43,57144.34,Bot
110,1771835,414,485,446453.84,403315.98,1160.39,605.4,12099.47,491.23,1,7,2,7,6,1191.93,62939,52518,1251.86,1773.83,BENIGN
8080,96291,360,254,68321.44,190735.85,916.51,1466.55,66221.69,454.43,1,7,4,10,6,334.8,14476,30670,4268.63,33414.01,BENIGN
135,391490,464,296,134000.56,483819.15,356.19,1424.56,59290.06,231.35,2,17,1,7,17,647.64,28322,3802,2743.41,5283.43,BENIGN
3306,25359,259,181,273702.03,399484.59,224.03,1374.63,582.94,4679.09,9,0,5,9,6,1097.26,42457,16066,2508.5,37433.15,Bot
443,2791025,2,130,394510.85,86014.54,200.47,447.22,88649.24,51.62,3,20,3,3,17,1021.87,58567,43653,4455.11,78849.12,BENIGN
1433,1286599,461,75,461274.75,94628.88,67.39,1079.63,32698.22,81.54,2,15,2,7,17,79.47,32813,54162,3701.92,25552.96,BENIGN
443,2656229,205,420,193622.3,133200.25,124.8,272.07,60841.54,139.45,1,25,2,7,17,982.3,9558,5349,4087.16,62729.68,BENIGN
25,1132504,281,179,347596.47,269721.47,147.7,1416.12,12809.22,3403.88,15,10,2,8,17,1425.25,53145,61216,1031.66,31449.4,Brute Force
3306,623960,296,67,487332.28,30751.33,957.51,279.91,32531.31,415.12,0,23,4,3,17,485.84,39817,8640,4134.04,57342.55,BENIGN
22,3770156,348,167,425950.97,168241.7,363.15,1370.21,47103.73,166.45,3,20,5,2,17,509.29,60288,42965,4518.87,65899.48,BENIGN
135,540047,357,403,274801.95,54313.04,675.73,565.87,77778.44,482.98,0,19,0,3,17,1012.4,32604,61373,3860.61,55940.08,BENIGN
123,2364430,12,197,218609.54,180874.06,365.6,1206.96,61156.35,2882.69,12,12,0,7,17,121.9,56986,16757,1225.31,28383.45,Web Attack
22,4221307,22,200,169031.17,286283.88,1025.48,1180.56,81181.99,4997.9,19,19,3,9,6,1396.17,36641,26635,3278.41,94986.2,Bot
53,3412425,394,219,402851.05,356365.55,953.71,532.91,54047.58,1290.45,7,10,3,8,17,153.64,49510,13290,1505.88,69468.46,Web Attack
445,373202,399,324,325804.53,439292.79,1042.79,128.33,40268.36,373.84,1,18,4,5,17,1275.17,58656,47245,3674.61,49658.38,BENIGN
443,29278,53,496,116063.99,76616.39,393.37,202.98,49521.76,2488.15,16,1,5,6,17,675.31,49485,31656,661.5,4056.31,Bot
25,649696,70,330,91280.69,194346.23,481.76,166.0,85347.42,30.63,1,23,4,1,17,421.04,61885,14110,195.97,31825.1,BENIGN
80,2778695,468,54,87477.08,485444.56,1104.49,909.39,70835.85,439.11,1,12,4,2,17,867.74,27689,32986,2320.49,39989.37,BENIGN
445,364655,19,448,345238.13,80672.86,1234.92,1297.28,67116.97,202.78,2,13,4,1,6,1017.57,44450,60516,1488.99,46680.36,BENIGN
8080,2774862,302,204,230216.0,330889.37,27.64,365.2,4129.42,457.72,3,17,1,1,6,886.72,18156,32051,4269.14,92529.02,BENIGN
53,1639030,116,485,217547.9,231723.94,924.38,880.87,79942.97,188.54,2,24,2,5,17,1334.02,48294,55127,671.25,52430.66,BENIGN
25,4974580,207,453,69523.66,446804.45,1175.99,662.02,94136.52,155.28,3,26,3,9,6,456.67,58188,12622,734.59,40487.46,BENIGN
3389,535675,295,420,9812.8,62115.55,61.11,137.04,59336.46,405.58,1,12,3,10,6,1072.69,1225,35413,2600.79,72401.94,BENIGN
3389,2929726,427,239,390363.39,256192.68,1408.39,80.75,59770.16,3486.27,7,2,3,10,6,529.43,46204,23008,1890.95,25611.66,PortScan
139,3856572,104,52,458175.45,382003.19,466.54,1256.6,39435.83,328.99,0,25,4,4,17,500.85,22804,1964,3492.74,37075.57,BENIGN
22,2994626,181,498,229186.03,272065.74,1049.82,1222.62,7950.32,16.1,1,20,5,2,17,115.44,52247,39512,1347.06,53083.25,BENIGN
21,4713337,316,167,465130.38,208914.99,85.74,1438.2,24927.26,2061.96,15,21,5,3,6,408.7,60487,31244,3346.96,12222.25,PortScan
21,4612802,353,498,247154.96,373859.66,133.34,496.55,98332.58,923.5,19,8,3,3,6,1163.0,53202,61295,4197.96,25971.69,Brute Force
445,4487421,52,1,325193.58,49587.18,1373.28,1472.54,12638.32,188.58,2,6,4,6,17,318.9,1989,64702,586.33,47460.7,BENIGN
25,3003513,156,337,130206.38,379446.49,1460.31,615.88,19515.72,4893.2,9,10,0,9,17,1299.23,15177,38784,4974.72,98674.31,Web Attack
139,3328423,490,391,397481.4,499524.9,761.54,375.4,99020.28,4697.33,20,14,1,4,6,80.74,37375,49886,2674.65,65350.21,Web Attack
3306,4432548,67,436,421652.62,4692.11,1000.47,460.04,13706.04,347.62,2,28,4,4,17,191.35,26512,32611,4291.8,52689.81,BENIGN
135,3859049,150,352,311138.18,367773.01,263.36,320.69,50262.48,1094.14,18,24,0,0,17,536.31,39519,39448,461.68,36952.6,Bot
443,168653,100,327,427053.87,26387.27,544.22,424.57,93269.29,3410.72,17,5,1,7,6,965.7,9843,2236,4491.05,186.49,Bot
443,1638392,293,136,103282.74,7259.29,172.85,932.91,6607.03,92.17,1,7,5,8,17,411.16,30335,54560,2951.99,47206.02,BENIGN
3306,4839230,142,264,358320.82,295529.89,628.29,1291.08,75037.24,158.96,0,9,0,2,6,386.25,57139,19021,2388.0,44421.7,BENIGN
80,4214768,70,33,156439.87,295172.92,376.61,1207.02,14878.74,444.51,0,14,5,3,17,426.62,23606,62103,2975.18,95551.34,BENIGN
8080,1088186,207,449,205838.65,230798.28,540.41,1378.95,14945.51,196.41,3,1,4,8,6,408.27,1175,22273,2614.2,48785.27,BENIGN
110,4726982,357,279,348745.75,294630.65,844.9,1003.55,33638.58,107.88,0,27,4,2,6,1439.15,57956,54187,4827.27,88706.73,BENIGN
3389,133587,170,12,470956.92,300376.47,1019.77,516.69,23712.55,360.84,3,14,2,10,6,702.97,20757,61523,36.01,48811.44,BENIGN
22,4883850,33,137,53792.63,207594.8,1056.2,354.68,24720.81,250.5,2,24,0,5,6,866.52,14716,61574,40.63,1303.16,BENIGN
123,4853447,455,123,496651.68,367411.94,957.78,55.22,10183.84,7.98,3,22,4,7,17,982.66,31073,65483,2767.65,57065.0,BENIGN
80,1235232,434,364,499518.58,428039.59,168.34,382.27,27576.0,4965.11,18,18,1,9,6,457.87,63175,39886,3805.54,3972.77,Bot
3389,1696942,275,304,498914.72,338090.04,86.21,135.28,83672.34,144.31,1,25,1,8,17,939.01,14762,58971,2835.11,65494.37,BENIGN
22,3059693,272,376,391369.88,171266.26,1016.73,767.56,84751.81,452.08,1,11,5,7,17,1139.09,51105,9071,4288.13,71325.39,BENIGN
80,2726323,313,3,257470.55,462689.2,1025.43,405.84,6294.92,84.87,0,4,2,0,6,1165.05,11584,58396,2606.13,81492.16,BENIGN
123,4069775,158,176,7646.07,115187.63,302.76,549.63,11526.95,27.74,2,4,0,3,17,365.92,35941,47428,2134.23,22953.91,BENIGN
1433,2157038,300,38,278030.09,170443.85,138.57,527.66,2313.63,276.13,2,2,2,6,17,677.63,17919,41520,1827.08,24602.22,BENIGN
25,120232,77,245,82943.27,91089.03,353.45,1435.87,22243.07,3563.15,5,15,0,1,17,367.24,8426,64683,2708.08,51746.29,DoS
25,1486616,402,466,459424.64,211713.5,727.53,1314.18,96089.85,123.87,3,16,5,9,17,580.62,18199,3616,4250.42,69349.09,BENIGN
443,2690958,330,302,8550.93,394915.62,1076.15,1418.97,99607.71,48.89,3,8,0,6,6,491.1,25256,2679,634.1,19255.75,BENIGN
3306,630683,410,365,125150.97,265786.0,1258.89,1355.78,96401.48,226.2,0,11,4,1,6,422.98,17757,46008,4588.01,56080.18,BENIGN
80,2959213,355,238,26854.96,218439.73,1031.95,1088.66,95913.3,2312.72,15,6,1,8,17,599.88,25859,43800,2994.18,86980.4,PortScan
3389,1978117,422,122,374758.24,468143.79,828.39,360.2,82348.04,492.52,3,20,2,1,17,756.7,3206,44727,1557.74,29440.75,BENIGN
8080,276860,22,451,367503.42,188017.79,1088.22,187.45,24220.03,242.83,0,3,5,6,6,581.18,28434,42194,2049.94,61411.8,BENIGN
1433,4188383,244,473,318986.62,48820.93,891.42,715.65,44959.67,437.08,0,13,5,7,6,760.47,56016,22605,3485.85,54141.73,BENIGN
1433,1148777,284,244,254886.33,123177.74,964.47,205.75,33688.41,1825.94,14,7,1,5,6,1307.53,35626,58427,402.58,20009.66,Brute Force
53,2227132,133,214,84937.53,194234.64,678.33,1461.0,33780.73,84.71,3,26,0,9,6,322.03,8197,8046,2208.6,11084.23,BENIGN
110,4326443,158,456,241110.25,321974.87,449.98,628.72,1831.81,2032.18,20,22,3,2,6,70.29,11139,1442,3178.71,43167.22,Bot
25,765336,161,374,416465.63,102901.93,799.26,40.63,81925.57,197.46,1,29,2,7,17,323.92,4703,35328,1556.46,93344.89,BENIGN
135,833264,270,399,275409.89,57527.1,871.48,211.1,15496.8,2771.51,6,24,0,7,17,686.19,5152,44220,2023.15,92795.07,Bot
139,4873961,390,192,40286.73,394793.86,1422.55,1213.4,32150.51,469.61,2,9,5,9,6,981.52,56399,3963,54.67,18899.98,BENIGN
445,109273,87,27,316934.92,412326.0,1389.59,895.81,91561.36,250.84,2,27,4,1,17,869.1,42906,22637,1244.5,47429.05,BENIGN
443,4114959,4,338,169679.75,441209.04,921.1,734.67,10296.06,3663.17,7,23,2,8,6,873.07,3358,43982,3806.99,35714.2,PortScan
3306,891177,75,489,15045.82,423762.46,1035.82,987.12,4115.3,4642.93,14,0,5,5,6,286.81,62275,31594,4855.02,62517.29,DoS
21,333793,323,239,326862.93,333106.89,1219.14,395.06,77667.94,491.03,0,30,5,5,17,131.37,53724,27134,4905.92,75793.56,BENIGN
25,4818587,184,202,365759.44,474700.52,1172.8,319.4,38675.35,183.57,0,12,2,10,6,1263.95,56370,14556,2709.88,70697.1,BENIGN
445,4765515,176,182,70583.44,110914.74,573.72,1245.42,2174.76,282.03,3,28,0,7,6,49.33,60760,5796,4034.52,61328.54,BENIGN
22,3437555,434,447,42003.64,82770.81,590.95,864.61,38984.27,50.69,1,23,3,4,17,1131.9,22829,26498,1838.43,27102.99,BENIGN
139,4628296,342,242,172249.92,380955.07,947.93,328.31,65023.98,291.85,2,20,4,0,17,917.96,37158,16131,4964.78,3803.31,BENIGN
110,1130155,422,304,295310.77,352203.0,1115.88,323.67,87540.81,2606.2,18,18,1,7,6,997.68,35945,44355,3593.6,36487.39,Bot
22,679880,250,297,105952.99,478523.61,1427.92,1344.41,12521.31,111.27,2,14,0,9,6,1362.8,50597,33654,1149.85,92243.17,BENIGN
3306,2431067,306,162,313477.97,213284.94,359.93,655.52,52978.43,8.54,0,12,1,0,17,1058.61,16956,1914,4801.56,39859.24,BENIGN
445,426733,454,402,484667.3,473989.66,244.05,1488.88,8818.03,2721.16,15,24,2,4,17,521.24,59410,59550,4554.46,81592.73,PortScan
445,957658,500,154,49798.54,242563.07,409.56,609.99,75872.5,288.06,2,20,1,8,17,1467.26,5953,36189,490.66,30780.66,BENIGN
445,2357553,404,159,155705.51,99189.54,1345.49,467.38,21952.65,81.85,0,3,3,0,17,683.69,15673,34201,1529.52,75553.53,BENIGN
139,2899576,442,439,15433.47,476155.66,1262.11,1051.05,76840.94,151.18,3,21,5,9,17,384.42,34406,21858,3441.84,96625.29,BENIGN
135,4184940,129,454,239299.63,233141.41,1054.49,1051.15,87701.04,216.55,0,6,5,4,6,1179.02,1450,37479,4828.44,69517.17,BENIGN
53,4045916,107,180,87778.17,33004.07,446.14,269.85,45046.65,3248.59,6,10,3,7,6,858.5,64403,43678,587.21,75789.71,PortScan
1433,1585909,104,348,4313.66,117180.89,593.89,418.63,24316.69,56.9,1,10,4,9,17,626.94,17467,32035,4903.15,44950.31,BENIGN
139,3389887,293,474,313326.66,451887.91,638.28,59.2,57524.11,355.13,1,25,2,5,6,599.95,16939,48068,223.97,80738.22,BENIGN
445,1738079,469,448,481031.09,87267.91,711.69,92.65,98591.35,4294.23,17,0,0,5,6,104.95,36101,19396,4106.51,28131.45,DoS
3306,2277084,374,388,480738.52,392868.86,271.06,64.36,31431.57,292.37,0,14,5,8,6,1141.75,50333,35509,3018.49,89862.15,BENIGN
135,4962601,315,448,29083.91,417072.38,776.72,19.26,44708.17,98.37,2,25,2,1,17,92.42,41814,33348,788.39,56265.36,BENIGN
123,1224628,210,396,366415.01,382297.67,291.17,620.73,25132.34,179.5,1,26,5,4,6,1414.9,3550,40913,4317.68,30672.99,BENIGN
1433,3925149,447,389,417579.34,172350.53,694.35,58.16,56262.15,2477.06,17,29,2,4,17,201.29,56543,18496,987.7,14463.15,PortScan
